357.8609008828061,50.75556043142922
352.6066646240958,49.19342668717567
350.01549850135876,48.59922648300963
349.14624297641757,44.53168506915305
350.13382676321436,42.98942829056076
350.22671488913176,42.53376235043164
350.2323747851338,41.92495620164566
350.2385425034859,40.33388199584151
350.4878140073272,38.24766678289493
351.0757269375509,36.60869361515903
352.2670133318524,35.96022063069878
354.7126072580889,35.55453444910169
352.30760290340635,34.70302523240635
350.4907908635428,33.5086924786261
348.6889887437983,31.6653164838258
347.0974133587358,30.03443106157624
345.39257983582024,28.72406142100819
342.93822785232936,27.14532204708291
339.5607050635569,24.92089125022136
333.86078614304733,23.85250840609478
327.69499490436857,22.41908306855396
323.05392113123395,22.60108640624807
319.1729486040977,22.49562850092021
313.4702884181878,20.76088562066291
308.9969051453205,20.27543336372098
309.40260790587166,20.57045070634446
309.41618816114834,20.42126090596645
309.25500910805516,20.31984567615539
308.7479212980804,20.15733550340899
308.41343070023163,20.023937931099
308.2569729679478,19.84449229721517
303.38010265771345,18.95106744478521
300.7320213634365,18.48566221747161
298.1144824830104,18.37401690987475
297.86411357123154,16.83503730927766
296.1227492310713,18.06431338260671
294.9829019142598,19.04832802632135
294.61798554476997,23.23512312839789
294.690693443853,26.74997674790344
295.3282361471453,32.29587685275011
296.3880196516667,36.46915797361874
297.7334800047198,37.12226337518427
296.5252686276176,38.42868974799748
296.8392008581577,41.239853875004
296.55598135919996,44.77345819360209
295.96690883784527,43.100727602443
294.7253078296241,41.80577716206957
293.50075462596845,40.27937038727636
289.58163685539654,39.4498232992422
287.6410340239935,38.47756882693109
288.1696279870852,37.25261920484752
287.81549498761905,36.19636955125282
290.25761970816814,35.8721740875234
293.87971989232307,32.58995255141272
295.342391136534,32.3316233878053
298.29587722671056,33.81581606213866
303.0887773815334,35.26884654996183
307.4115233711896,35.4418826614694
311.3894732347152,36.81551005812582
315.7275577450997,38.03396540372354
320.1443126954935,38.61422532676732
323.3631435678019,38.91559105105806
325.6670488763827,38.94042524305358
328.53197824015274,39.15067695501718
331.4190882665266,39.23815241557892
334.68974872604036,37.63421857743906
338.12322393906095,35.29214910817565
341.21456148580035,33.4880889922547
342.4973774009928,32.4735020728751
341.52230937839784,30.60595015243249
341.2173996623616,28.67185198270969
339.24082511761094,25.90451926960505
337.7233731126807,22.77418707702135
335.4730144340007,17.46120709486318
337.1219240101682,14.14433145450226
338.9220907881426,11.67979214166029
341.46505303903416,8.290104840803963
344.55183639904186,4.784112640800519
344.7081703730808,2.477270865392197
341.97813653670664,2.094715968163475
337.26927759756285,1.691698761765351
331.21094893021814,0.8776546461351855
329.5918642400264,-0.05249407490792123
328.9364406018523,-1.719230042237295
327.8010002768717,-3.791276089329654
325.381444700135,-6.164343498202589
325.9350620219343,-11.34943953943242
321.49962031727375,-14.20239917953339
322.43583279953043,-17.66663820487934
324.170001172141,-20.30728990964215
323.9358617446816,-22.99115895474458
326.8204887765109,-26.43459437362429
332.9395311240004,-30.28397486475219
336.31896782686175,-34.98715621506782
342.6970657620414,-35.76034969801055
347.90500144515437,-36.15284601722156
353.5919568294851,-36.54050105197805
0.4388548767883904,-35.2832536272086
