           0           0           0         58  -24.39833      -45.89833    
      2.000   0.0000   0.0000  19.3690  33.3408  23.6818
      4.000   0.0000   0.0000  19.3690  33.4095  23.7341
      6.000   0.0000   0.0000  19.3669  33.4044  23.7308
      8.000   0.0000   0.0000  19.3692  33.4035  23.7295
     10.000   0.0000   0.0000  19.3695  33.4032  23.7292
     12.000   0.0000   0.0000  19.3846  33.4341  23.7488
     14.000   0.0000   0.0000  19.3316  33.4821  23.7989
     16.000   0.0000   0.0000  19.3590  33.5843  23.8697
     18.000   0.0000   0.0000  19.5068  33.8040  23.9990
     20.000   0.0000   0.0000  19.6310  33.9004  24.0403
     22.000   0.0000   0.0000  19.6221  33.9450  24.0765
     24.000   0.0000   0.0000  19.5831  33.9622  24.0997
     26.000   0.0000   0.0000  19.4725  33.9499  24.1188
     28.000   0.0000   0.0000  19.4750  33.9613  24.1269
     30.000   0.0000   0.0000  19.4710  33.9616  24.1282
     32.000   0.0000   0.0000  19.4971  33.9826  24.1374
     34.000   0.0000   0.0000  19.5172  34.0073  24.1511
     36.000   0.0000   0.0000  19.5645  34.0310  24.1569
     38.000   0.0000   0.0000  20.0270  34.4286  24.3389
     40.000   0.0000   0.0000  19.9975  34.4302  24.3479
     42.000   0.0000   0.0000  19.9862  34.4308  24.3514
     44.000   0.0000   0.0000  19.9900  34.4326  24.3517
     46.000   0.0000   0.0000  19.9911  34.4347  24.3531
     48.000   0.0000   0.0000  19.9917  34.4374  24.3549
     50.000   0.0000   0.0000  19.9923  34.4376  24.3550
     52.000   0.0000   0.0000  19.9918  34.4373  24.3548
