1059.5417   -5.30   -3.50   22.60   34.20    1994 11 25 13  0
1059.5833   -4.70   -4.60   22.70   34.10    1994 11 25 14  0
1059.6250   -4.40   -5.50   22.70   34.10    1994 11 25 15  0
1059.6667   -4.60   -5.60   22.70   34.10    1994 11 25 16  0
1059.7083   -5.10   -4.60   22.70   34.00    1994 11 25 17  0
1059.7500   -5.30   -3.20   22.70   34.00    1994 11 25 18  0
1059.7917   -4.90   -1.80   22.70   34.00    1994 11 25 19  0
1059.8333   -4.30   -0.50   22.70   34.00    1994 11 25 20  0
1059.8750  -44.00    7.80   22.60   34.10    1994 11 25 21  0
1059.9167   -3.50    2.30   22.70   34.00    1994 11 25 22  0
1059.9583   -2.40    4.20   22.70   34.00    1994 11 25 23  0
1060.0000   -1.30    5.50   22.60   34.10    1994 11 26  0  0
1060.0417   -0.10    5.90   22.60   34.10    1994 11 26  1  0
1060.0833    1.30    5.20   22.60   34.10    1994 11 26  2  0
1060.1250    2.20    3.60   22.60   34.10    1994 11 26  3  0
1060.1667    2.60    1.90   22.60   34.10    1994 11 26  4  0
1060.2083    3.10    0.60   22.60   34.10    1994 11 26  5  0
1060.2500    3.50   -0.30   22.60   34.10    1994 11 26  6  0
1060.2917    3.90   -0.80   22.60   34.10    1994 11 26  7  0
1060.3333    4.00   -1.10   22.70   34.00    1994 11 26  8  0
1060.3750    3.80   -1.10   22.70   34.00    1994 11 26  9  0
1060.4167    4.00    0.40   22.60   34.10    1994 11 26 10  0
1060.4583    4.70    2.30   22.60   34.10    1994 11 26 11  0
1060.5000    5.40    3.10   22.60   34.20    1994 11 26 12  0
1060.5417    5.90    3.10   22.60   34.20    1994 11 26 13  0
1060.5833    6.10    3.00   22.60   34.20    1994 11 26 14  0
1060.6250    6.40    2.10   22.70   34.10    1994 11 26 15  0
1060.6667    6.80    0.50   22.70   34.10    1994 11 26 16  0
1060.7083    7.10   -0.90   22.70   34.10    1994 11 26 17  0
1060.7500    6.50   -2.60   22.70   34.10    1994 11 26 18  0
1060.7917    5.20   -3.90   22.70   34.10    1994 11 26 19  0
1060.8333    5.10   -2.20   22.70   34.10    1994 11 26 20  0
1060.8750    6.40    0.80   22.80   34.00    1994 11 26 21  0
1060.9167    7.30    3.20   22.80   34.00    1994 11 26 22  0
1060.9583    7.30    5.20   22.80   34.00    1994 11 26 23  0
1061.0000    7.00    6.50   22.80   34.00    1994 11 27  0  0
1061.0417    6.70    6.80   22.70   34.10    1994 11 27  1  0
1061.0833    6.00    6.50   22.70   34.10    1994 11 27  2  0
1061.1250    5.20    5.20   22.70   34.10    1994 11 27  3  0
1061.1667    5.50    2.70   22.70   34.10    1994 11 27  4  0
1061.2083    6.10   -0.60   22.70   34.10    1994 11 27  5  0
1061.2500    5.40   -4.00   22.70   34.10    1994 11 27  6  0
1061.2917    4.40   -5.60   22.70   34.20    1994 11 27  7  0
1061.3333    4.40   -5.30   22.70   34.20    1994 11 27  8  0
1061.3750    4.70   -4.40   22.70   34.20    1994 11 27  9  0
1061.4167    5.00   -2.70   22.70   34.20    1994 11 27 10  0
1061.4583    5.50    0.20   22.70   34.20    1994 11 27 11  0
1061.5000    5.60    2.60   22.70   34.20    1994 11 27 12  0
1061.5417    5.10    4.10   22.70   34.20    1994 11 27 13  0
1061.5833    4.80    4.20   22.70   34.20    1994 11 27 14  0
1061.6250    5.10    2.40   22.70   34.20    1994 11 27 15  0
1061.6667    5.20    0.00   22.70   34.20    1994 11 27 16  0
1061.7083    4.70   -1.70   22.70   34.20    1994 11 27 17  0
1061.7500    4.20   -3.30   22.80   34.10    1994 11 27 18  0
1061.7917    3.00   -4.60   22.80   34.50    1994 11 27 19  0
1061.8333    0.50   -4.20   22.80   33.70    1994 11 27 20  0
1061.8750   -1.90   -2.00   22.80   31.20    1994 11 27 21  0
1061.9167   -2.30    0.40   22.80   29.30    1994 11 27 22  0
1061.9583   -0.90    2.50   22.80   29.20    1994 11 27 23  0
1062.0000    0.40    3.90   22.80   29.20    1994 11 28  0  0
1062.0417    0.10    3.80   22.80   29.10    1994 11 28  1  0
1062.0833   -0.70    3.00   22.80   29.10    1994 11 28  2  0
1062.1250   -0.30    2.30   22.80   29.00    1994 11 28  3  0
1062.1667    0.30    0.60   22.80   28.90    1994 11 28  4  0
1062.2083   -1.10   -2.40   22.80   28.90    1994 11 28  5  0
1062.2500   -3.60   -6.60   22.80   28.80    1994 11 28  6  0
1062.2917   -6.10  -10.50   22.80   28.60    1994 11 28  7  0
1062.3333   -8.90  -10.60   22.70   28.70    1994 11 28  8  0
1062.3750    5.90  -14.10   22.70   28.80    1994 11 28  9  0
1062.4167  -11.40   -6.20   22.70   28.40    1994 11 28 10  0
1062.4583  -11.60   -3.70   22.70   29.20    1994 11 28 11  0
1062.5000  -11.80   -0.30   22.70   32.20    1994 11 28 12  0
1062.5417  -11.70    2.10   22.70   34.50    1994 11 28 13  0
1062.5833  -11.50    3.50   22.60   34.50    1994 11 28 14  0
1062.6250  -11.50    4.10   22.60   34.20    1994 11 28 15  0
1062.6667  -11.70    3.10   22.60   34.30    1994 11 28 16  0
1062.7083  -11.80    1.50   22.60   34.30    1994 11 28 17  0
1062.7500  -12.00   -0.80   22.60   34.30    1994 11 28 18  0
1062.7917  -13.50   -4.20   22.60   34.40    1994 11 28 19  0
1062.8333  -15.50   -5.80   22.60   34.20    1994 11 28 20  0
1062.8750  -16.10   -5.40   22.60   34.30    1994 11 28 21  0
1062.9167  -15.70   -5.10   22.50   34.70    1994 11 28 22  0
